graph,n,prc,phase_length,delay,initial_positions,lambda2,converged,steps_to_converge,repeated,steps_to_repeat
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,36,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.006183638557517222,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,36,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005681719112827622,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,36,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,36,0,
dumbbell,10,x,10,5,constrained_first_half,0.005238426571307023,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,46,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,6,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,36,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,16,0,
dumbbell,10,x,10,5,constrained_first_half,0.004844986586908993,1,26,0,
